PointArng, TriangleSize, Extension, Spread, Limit, PerpSym, ParallelSym, OrthoNorm, Volume,GraspIt_Volume,GraspIt_Epsilon,GraspIt_ContactEnergy,GraspIt_AutograspQuality, Hand_Qx, Hand_Qy, Hand_Qz,Hand_Qw,Hand_x,Hand_y,Hand_z, ObjectName, Object_Qx, Object_Qy, Object_Qz,Object_Qw,Object_x,Object_y,Object_Qz, Start_Position,1.39E+18,Succ_Rate,
0.914951054,3.51E-07,0.025574001,0.732173,0.796199142,0.000170161,9.73E-05,1.564560561,7.32E-05,0.000124,-2.00E+05,27.838,2.00E+07,-0.060650163,-0.524764497,0.844126581,0.091619293,0.382952011,0.009000434,-0.142912713, waterbottle,0.707106781,0.707106781,0,0,0.38439,5.42E-34,-0.295,0,1.39E+18,10,
0.960942734,0.00018772,0.058143502,0.889726,0.820178487,0.000104407,9.51E-05,1.504140481,4.51E-05,0.000528,0.00128,23.3182,-0.144031,0.059216043,0.981348948,0.177355974,0.044638116,0.393646208,-0.000677065,-0.233126133, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.989599724,0.000136875,0.029314501,0.783588,0.817419801,0.000103188,9.60E-05,1.620168003,2.18E-05,0.000581,0.0382,24.3813,-3.83527,-0.014704405,0.803055762,-0.595392456,-0.019825421,0.390380479,-0.002731445,-0.23483908, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.977968518,8.07E-05,0.050178501,0.93707,0.823361586,0.000106045,9.68E-05,1.551418949,3.30E-05,0.000604,0.0245,23.5222,-2.46534,-0.004164659,-0.133548647,0.990157247,-0.04166583,0.379579291,-0.002149202,-0.231481762, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.959886587,7.38E-05,0.032199501,0.735614,0.79938224,0.000106337,9.94E-05,1.305743971,4.44E-05,0.000806,0.00147,26.7002,-0.171511,0.22061343,0.86248745,-0.454058542,0.035720503,0.38127805,0.00080558,-0.22957088, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.903763105,0.000215539,0.025101501,0.738992,0.7819813,0.000111459,9.30E-05,1.371476567,4.85E-05,0.000926,-2.00E+05,30.1465,2.00E+07,0.34066249,0.925816495,0.086774501,0.138863501,0.385064236,-0.001441166,-0.221087247, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,9,
0.950790432,2.38E-05,0.032721501,0.732011,0.802565339,0.000115911,9.87E-05,1.749181872,4.33E-05,0.000673,-2.00E+05,28.7715,2.00E+07,-0.004384563,-0.457197694,0.866026711,0.20235805,0.381079217,-0.005335416,-0.216347601, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.724107144,0.00077167,0.68634202,0.747068,0.591207572,0.00010794,9.69E-05,1.298020742,0.000125146,0.000443,-2.00E+05,26.1327,2.00E+07,0.299384075,0.726744081,0.483948969,0.384714975,0.397952629,0.002223443,-0.221241542, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,0,unreachable
0.956607493,0.000347431,0.026019501,0.758448,0.770522144,0.000113662,8.83E-05,1.248630081,5.79E-05,0.000884,-2.00E+05,28.6753,2.00E+07,-0.209547702,0.65611183,-0.585064334,0.428143378,0.383848257,-0.003489614,-0.22265925, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.872578525,0.00013313,0.021738501,0.736384,0.771158763,0.00011804,0.000102909,1.431342934,2.11E-05,0.000975,-2.00E+05,30.3133,2.00E+07,-0.268141185,-0.480449654,0.782322204,0.291959593,0.387614925,0.002072678,-0.212578048, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,8,
0.370900719,0.000372463,0.529449514,1.45643,0.613489264,0.000112482,0.000120206,1.971989815,0.000111379,0.000638,-2.00E+05,28.389,2.00E+07,-0.290221465,0.844911083,-0.442299024,-0.079172827,0.389458626,-0.005593433,-0.216106415, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,0,unreachable
0.939048839,4.92E-05,0.007478,0.761163,0.808082711,0.000119862,9.69E-05,1.673902044,2.90E-05,0.000555,0.00983,30.1322,-0.999897,0.06016541,0.755926626,-0.640915656,-0.119088964,0.388525673,0.002408678,-0.211206301, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.975347961,0.000101104,0.015392,0.746562,0.812751256,0.000104854,9.60E-05,1.612319316,3.25E-05,0.000617,0.0347,24.7254,-3.49287,0.020981134,-0.004373921,0.998734077,-0.045507181,0.38602744,-0.000114779,-0.232122595, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.934936968,6.27E-05,0.056552003,0.774036,0.823998206,0.000110904,9.92E-05,1.705286194,3.05E-05,0.00634,0.0333,27.0469,-3.52039,0.038298575,0.690671607,0.719888784,-0.057149717,0.375557647,0.008030893,-0.225869139, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.774203336,6.22E-05,0.047162001,0.84606,0.808082711,0.000108018,0.000100009,1.337310911,2.62E-05,0.000749,7.22E-18,27.5466,-0.0224775,-0.206688424,0.400465914,0.877499121,-0.164019024,0.382318372,-0.010337568,-0.225591352, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,8,
0.823161536,0.000358789,0.033733502,0.781817,0.765853599,0.000113414,8.65E-05,1.134146713,6.29E-05,0.00177,-2.00E+05,29.2085,2.00E+07,0.399102635,0.823578784,0.196416376,0.351931358,0.3888867,0.004968164,-0.227816173, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.982122849,0.000123011,0.046828502,0.967365,0.81869304,0.000123523,9.72E-05,1.516415677,1.92E-05,0.000669,-2.00E+05,29.4957,2.00E+07,0.120838758,0.973564579,-0.193791367,0.003861497,0.388269357,-0.005230194,-0.206956039, sodacan,0.707106781,0.707106781,0,0,0.38602,5.42E-34,-0.295,0,1.39E+18,10,
0.573555575,0.000236734,0.0007955,1.50708,0.661872367,0.000114006,0.000106613,1.572131311,0.000124732,0.0066,0.045,19.0108,-4.69579,0.017411439,0.711996893,-0.701733376,-0.018097944,0.41816505,-0.019385117,-0.212840263, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,8,
0.578065851,0.000246481,0.0044795,1.49431,0.670785044,0.000115733,0.000106105,1.314015574,0.000112877,0.00824,0.0247,20.9658,-2.71467,0.100016731,0.703615511,-0.698811996,0.081139765,0.419028957,-0.005695796,-0.210274905, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.486322423,9.96E-05,0.0064205,1.52384,0.654020723,0.000112521,0.000102461,1.383571319,9.82E-05,0.0063,0.00694,23.1996,-0.883416,-0.174663743,-0.68100521,0.709694876,0.045361481,0.42777724,-0.009632156,-0.214414674, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.486322423,9.96E-05,0.0064205,1.52384,0.654020723,0.000112521,0.000102461,1.383571319,9.82E-05,0.0063,0.00694,23.1996,-0.883416,-0.174663743,-0.68100521,0.709694876,0.045361481,0.42777724,-0.009632156,-0.214414674, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.510284192,0.000327108,0.004514,1.48024,0.65423293,0.000118105,0.000100499,1.721738557,0.00014387,0.00761,0.0161,28.0841,-1.8383,0.133443378,0.654780852,0.743044304,0.03660688,0.414558975,0.022518993,-0.211366183, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,2,
0.714613875,0.000322911,0.036348501,1.36522,0.677787862,0.00011129,0.000102965,1.228080266,0.000104691,0.00565,-2.00E+05,27.9096,2.00E+07,-0.027649269,0.559408839,0.786073659,0.26150616,0.41160435,0.005431283,-0.213828528, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,9,
0.409258043,0.000140209,0.077246003,1.38773,0.716621669,0.000124748,0.000103728,2.28029963,3.86E-05,0.00089,-2.00E+05,24.6393,2.00E+07,0.259855303,0.596039361,0.723796588,-0.230934624,0.411537716,-0.006305514,-0.204478481, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.528546217,0.000143205,0.027213501,0.950648,0.739964394,0.00011815,0.000100301,1.802664859,8.91E-05,0.00469,-2.00E+05,27.4234,2.00E+07,0.10849139,0.85496264,0.502271427,-0.070653497,0.420526244,-0.004052063,-0.209977472, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.532195053,0.000343157,0.081091502,1.25678,0.681183167,0.000127716,0.000108469,1.453846109,0.000120987,0.00108,-2.00E+05,31.5726,2.00E+07,0.081095756,0.751926177,0.637658768,0.146361871,0.394811824,0.017860757,-0.202519239, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.629964753,4.08E-05,0.021739501,0.977909,0.766490218,0.000114096,8.89E-05,1.636926281,9.13E-05,0.000678,-2.00E+05,32.3691,2.00E+07,-0.172940105,0.900947065,0.382448929,-0.11008598,0.44956493,-0.008963793,-0.219105521, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,9,
0.841179546,7.00E-05,0.011894001,0.862552,0.713862983,0.000117492,9.49E-05,2.122814713,9.56E-05,0.0011,-2.00E+05,33.0861,2.00E+07,-0.102033696,0.727316007,-0.621186843,-0.273363231,0.440579602,-0.011426707,-0.210799236, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,4,
0.86763958,0.000377898,0.042510502,0.78412,0.69540101,0.000110986,0.000108589,1.162859128,0.000108281,0.00149,-2.00E+05,30.9842,2.00E+07,-0.018904901,0.50083488,0.783906986,0.366465367,0.40455443,-0.005273297,-0.222754212, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.588771431,0.000261529,0.056800502,0.952764,0.660811335,0.00013168,0.000111352,0.931065925,0.000124228,0.00226,-2.00E+05,33.0173,2.00E+07,-0.229101526,0.753612607,0.574992675,0.221277998,0.401379,-0.018906283,-0.203014249, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,0,
0.571171956,0.000247871,0.0015135,1.51787,0.665267673,0.000115334,0.000106417,1.580659291,0.000128587,0.0066,0.044,18.0054,-4.59496,0.005269024,0.720212215,-0.693631369,-0.011921712,0.419185016,-0.017758112,-0.211332222, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.522738731,0.000204666,0.002246,1.44045,0.66484326,0.000119889,0.000106364,1.609653321,0.000126005,0.00133,0.0305,22.2149,-3.09136,-0.020170468,0.713817174,0.698465546,-0.046947575,0.420389606,0.017682843,-0.205866614, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.522738731,0.000204666,0.002246,1.44045,0.66484326,0.000119889,0.000106364,1.609653321,0.000126005,0.00133,0.0305,22.2149,-3.09136,-0.020170468,0.713817174,0.698465546,-0.046947575,0.420389606,0.017682843,-0.205866614, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.524256962,9.86E-05,0.0082355,1.51716,0.654657344,0.000120527,0.00010521,1.670600775,0.000112393,0.00131,0.00828,22.8697,-0.867625,0.071691418,0.716704721,-0.679913313,-0.137522981,0.43086144,-0.017968351,-0.208873326, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,9,
0.585130337,0.000326973,0.0296205,1.14159,0.67545359,0.000113488,0.00010282,1.712441126,0.000140261,0.0014,0.0145,20.6023,-1.49191,0.096586495,0.693185644,0.714254432,-0.002305996,0.413725464,0.005571752,-0.21492022, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.665513143,0.000230476,0.002834,0.924056,0.723624486,0.000102844,0.00011145,1.693338367,9.04E-05,0.00104,0.0108,26.1946,-1.11107,0.040891921,0.691721168,0.719548667,-0.045819129,0.405112066,0.009150664,-0.229717262, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,8,
0.534613731,0.000328256,0.013016001,1.50442,0.649776592,0.00012842,0.000109573,1.65498246,0.000141451,0.0011,0.007,28.6171,-0.732569,-0.133589381,0.731760803,-0.665270269,0.063995884,0.400959986,-0.021829817,-0.197815484, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,7,
0.642778277,0.000200074,0.0101265,1.17852,0.727019792,0.000105041,9.43E-05,1.603067635,9.83E-05,0.000869,-2.00E+05,26.1891,2.00E+07,-0.019783526,0.72892175,0.683101346,-0.040672413,0.443863303,0.011983634,-0.228506136, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.809567609,0.000231502,0.0073905,0.797928,0.763307119,0.000108755,0.000118282,1.679398283,7.50E-05,0.000612,-2.00E+05,26.3302,2.00E+07,0.096870542,0.588322457,0.801810641,0.039905891,0.392572671,-0.00141865,-0.223851019, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.65211142,0.000307222,0.0047285,1.34758,0.648927765,0.000119491,9.99E-05,0.966136821,0.000102366,0.00321,-2.00E+05,27.3321,2.00E+07,-0.166170518,0.599396624,0.73480595,0.27050187,0.413184961,0.000838052,-0.204906572, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,6,
0.436552193,5.01E-05,0.002282,1.52823,0.68351744,0.00011179,0.000105512,1.164764635,0.000107432,0.00104,-2.00E+05,24.7944,2.00E+07,-0.229504449,0.572904044,0.786272864,0.029726218,0.419295445,-6.40E-05,-0.213266831, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.597450788,0.0001708,0.008246,1.43172,0.744632939,0.000141048,0.000103287,3.035499177,6.25E-05,0.00432,0.0307,28.9485,-3.19975,0.62395058,0.37844535,0.552851449,-0.402268649,0.421747259,0.006474573,-0.208518494, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.589175891,2.64E-05,8.00E-06,1.09061,0.763094914,0.000118931,8.97E-05,1.645758663,8.35E-05,0.000655,-2.00E+05,30.9858,2.00E+07,-0.134881585,0.792292099,0.576985917,-0.145490343,0.452360894,0.000510679,-0.213602838, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.768497116,0.000228519,0.033661501,0.795955,0.728293032,0.000118607,0.000111105,1.592365201,0.000117877,0.00503,-2.00E+05,26.1621,2.00E+07,0.02188069,0.623908694,0.781125442,0.010110394,0.408028051,-0.005512874,-0.209887632, cdcase,0.707106781,0.707106781,0,0,0.4175,5.42E-34,-0.295,0,1.39E+18,10,
0.878779029,2.24E-05,0.136200504,1.49659,0.843945625,0.000190225,9.02E-05,0.259080911,3.42E-06,0.0006,-2.00E+05,36.6814,2.00E+07,0.543252736,0.53975298,-0.360715687,0.532378981,0.330112817,-0.005118446,-0.115692437, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,10,
0.106800794,4.89E-06,0.033960501,1.37103,0.833759709,0.000201062,8.67E-05,2.99259057,2.25E-06,3.35E-05,-2.00E+05,33.3128,2.00E+07,0.607697822,0.406873957,0.61167186,-0.301686055,0.340160685,-0.000159741,-0.126391217, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,9,
0.859471977,8.35E-06,0.0138515,0.933029,0.891692109,0.000170285,8.31E-05,1.375346636,4.83E-05,0.000606,-2.00E+05,37.2468,2.00E+07,-0.099997255,-0.0409224,0.992734637,0.05295137,0.359073238,-6.02E-05,-0.15021419, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,5,
0.759469245,3.93E-05,0.063134003,1.00908,0.923310891,0.000177481,9.25E-05,1.382878311,2.42E-05,0.000625,-2.00E+05,34.8394,2.00E+07,0.017762323,0.928585713,0.354800199,0.107377337,0.333422287,0.001449699,-0.144742903, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,10,
0.780930111,0.000212472,0.132794004,1.34741,0.821663932,0.00018814,9.12E-05,0.42220195,4.63E-06,0.000766,-2.00E+05,34.9886,2.00E+07,0.736651296,-0.398382599,-0.457558599,-0.2987914,0.343485146,-0.011978318,-0.118794791, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,0,
0.211432842,1.17E-05,0.042018501,1.47499,0.86856159,0.000201698,8.68E-05,2.935830579,3.23E-06,1.99E-05,-2.00E+05,31.0991,2.00E+07,0.439537022,0.458320158,0.570769111,-0.520550152,0.357007776,-0.002385814,-0.130769864, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,6,
0.889953512,1.92E-05,0.035943501,0.992855,0.876837648,0.000173863,8.78E-05,1.681439303,2.02E-05,0.000256,-2.00E+05,35.3843,2.00E+07,0.011062902,0.719095379,-0.689307055,-0.087379814,0.350850083,0.002755556,-0.151687299, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,10,
0.841989712,0.000507353,0.056211501,0.744708,0.633012271,0.000176142,9.49E-05,1.885816032,6.03E-05,0.00108,-2.00E+05,43.5141,2.00E+07,0.384451613,0.677567628,-0.419021474,-0.466390471,0.363924001,-0.007392404,-0.14139165, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,0,
0.764185438,7.79E-05,0.180594006,0.939622,0.944107138,0.000182602,8.10E-05,1.488437302,1.41E-05,0.000289,0.00895,35.8876,-0.903447,-0.035763204,-0.081220337,0.993668366,-0.068901589,0.356481842,0.020171918,-0.147406664, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,7,
0.88461236,8.14E-05,0.041604501,0.74912,0.756516509,0.000184296,8.27E-05,0.314257326,2.08E-05,0.000339,-2.00E+05,36.6222,2.00E+07,-0.416154952,-0.417065411,0.597403105,-0.544041384,0.36520652,-0.004431601,-0.137089794, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,0,
0.724687308,0.000193908,0.180813506,1.50623,0.86665173,0.000190551,7.98E-05,0.343596897,1.93E-06,0.000378,-2.00E+05,35.1222,2.00E+07,0.006798001,0.611325419,-0.190958421,0.767964778,0.354679656,0.014424208,-0.113780373, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,0,
0.860624924,0.000349059,0.042778501,0.781124,0.819966281,0.00018393,8.80E-05,0.895962277,4.15E-05,0.00259,-2.00E+05,35.7975,2.00E+07,-0.191210489,0.888587839,0.303092983,0.286329956,0.330074752,0.004965625,-0.150576002, coil,0.707106781,0.707106781,0,0,0.35,5.42E-34,-0.295,0,1.39E+18,4,
