PointArng, TriangleSize, Extension, Spread, Limit, PerpSym, ParallelSym, OrthoNorm, Volume,GraspIt_Volume,GraspIt_Epsilon,GraspIt_ContactEnergy,GraspIt_AutograspQuality,Hand_Qx,Hand_Qy,Hand_Qz,Hand_Qw,Hand_x,Hand_y,Hand_z,ObjectName,Object_Qx,Object_Qy,Object_Qz,Object_Qw,Object_x,Object_y,Object_Qz,Start_Position,1.37E+18,Interface,ID,Finger_Spr.,Succ._Rate,Interface
0.885902766,0.000306774,0.0039195,0,0.804687406,0.000118885,0.000147164,1.563410238,7.12E-05,0.000278,0.013,23.4929,-1.30444,-0.469895999,0.559850309,0.525978687,-0.434869869,0.433025857,0.003014884,-0.233513847,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Gamepad,4,0,10,3
0,0,0.012554,0.04,0.368178441,0.00013138,0.00020058,1.579216426,6.80E-05,0.0336,0.0704,35.1637,-8.04888,0.660003427,-0.751236517,0.006257951,0.000105905,0.415322071,0.017134162,-0.223143047,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Gamepad,5,0.04,7,3
0.915575127,0.000350703,0.028459501,0.159,0.765216979,0.000119122,0.00015861,1.555137675,5.55E-05,0.000635,0.0141,23.1586,-1.42484,0.537929997,-0.506040775,0.45417979,-0.498271783,0.405639488,0.009360646,-0.234748851,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Gamepad,6,0.159,10,3
0.852880824,0.000328241,0.0152435,0.4617,0.795562522,0.000133782,0.000144307,1.135392392,7.50E-05,0.000375,0.00659,28.9527,-0.670563,0.541076999,-0.369757131,-0.651236412,0.382630999,0.429232502,0.002016816,-0.20930953,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Gamepad,7,0.4617,10,3
0.731260282,4.47E-05,5.15E-05,0.0899,0.505688315,0.000103407,0.000167869,1.563349681,4.83E-05,0.00272,0.0492,49.8382,-4.99757,0.659342658,-0.750741674,0.027971685,-0.029525981,0.415511453,-0.026025412,-0.250225068,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Gamepad,8,0.0899,9,3
0.79339507,5.33E-05,0.033981501,0,0.520542776,0.000117968,0.0001682,1.765114439,4.18E-05,0.00128,0.0147,32.7342,-1.50805,0.676214796,-0.729812992,0.085218681,0.053332188,0.430000588,-0.006649684,-0.229779361,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,3,1.37E+18,Gamepad,9,0,10,3
0.679891075,1.65E-05,0.537660518,0.49626,0.708982231,0.000128661,0.000143717,1.631831403,2.92E-05,0.00185,-2.00E+05,35.3516,2.00E+07,-0.153022703,0.983169905,0.08913812,-0.044893045,0.401850295,0.021553057,-0.205430655,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,3,1.37E+18,Gamepad,10,0.49626,10,3
0.592172433,4.29E-06,0.070312503,2.22E-16,0.4698254,0.000133585,0.00016797,1.571283054,2.96E-05,0.00218,0.0411,38.0016,-4.17472,0.659998566,-0.751255542,0.003252963,-0.002534102,0.396719406,-0.009671373,-0.210187596,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Gamepad,11,0,10,3
0.586216154,0.000225584,0.029433501,0,0.586539027,0.000109608,0.000143042,1.485490155,2.79E-05,0.00135,-2.00E+05,63.7301,2.00E+07,-0.185280453,0.125918374,0.694557947,-0.683670224,0.430037999,0.028833971,-0.250046388,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Spaceball,11,0,2,2
0.563596599,8.94E-05,0.046525501,0.06424,0.464732442,0.000143944,0.000132522,1.743799739,5.51E-05,0.00205,0.0207,35.7954,-2.13313,0.059105561,-0.063285455,0.727728736,0.680376639,0.433009738,-0.008001304,-0.190240381,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Interactive_Markers,10,0.06424,5,1
0.719160981,4.13E-05,0.000824,0.0793,0.519269536,0.000134388,0.000168685,1.560833973,4.19E-05,0.00245,0.0158,35.6673,-1.65599,0.707098427,-0.707097591,-0.003522418,-0.003522001,0.419908505,0.002624482,-0.211897443,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,3,1.37E+18,Interactive_Markers,11,0.0793,10,1
0.834732938,4.90E-05,0.037956501,0.1566,0.426747461,0.000134699,0.000168685,1.619235906,3.10E-05,0.0265,0.0781,34.1973,-8.6092,0.706899669,-0.706899126,0.017124669,0.017123937,0.409487094,0.012654529,-0.214511116,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Interactive_Markers,12,0.1566,10,1
0.812479608,2.51E-05,0.0054605,0.161,0.492955919,0.000125471,0.000168018,1.56577727,7.99E-05,0.00473,0.0692,36.9027,-7.05896,0.746848042,-0.664403313,-0.020437914,0.019197154,0.41413437,-0.0132518,-0.231393648,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,3,1.37E+18,Gamepad,12,0.161,10,3
0.736015456,2.73E-05,0.0017055,0,0.509295826,0.000122998,0.000168685,1.626173945,2.57E-05,0.00126,0.0112,35.3177,-1.15449,0.736697983,-0.675647883,0.022490607,0.016437539,0.415908214,0.004494381,-0.227061803,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Spaceball,12,0,10,2
0,0,0.266905508,0,0.513752165,0.000151105,0.000247967,1.563356357,4.23E-05,0.017,0.00326,33.7022,-0.836567,0.753783313,-0.657080647,0.001449487,-0.007323863,0.438736793,0.018482656,-0.224575724,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Gamepad,13,0,10,3
0.686452428,2.77E-05,0.030248001,0.007,0.453485492,0.000105879,0.000133296,1.531934901,1.57E-05,0.0206,0.021,37.7141,-2.71388,-0.012494775,0.015125508,0.737404316,0.675166628,0.410101887,0.014393141,-0.244524151,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,3,1.37E+18,Interactive_Markers,13,0.007,10,1
0,0,0.588955515,0.077,0.49974653,0.000127064,0.000247967,1.806719653,2.81E-05,0.0195,-2.00E+05,30.5132,2.00E+07,0.672155839,-0.729991843,0.107763533,0.060872476,0.445289441,0.022818394,-0.232149631,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Spaceball,13,0.077,9,2
0,0.002789789,0.496401516,1.25476,0.503778455,0.000172963,0.000264624,3.141588942,5.01E-07,0.00746,-2.00E+05,33.8195,2.00E+07,0.483009668,-0.516432012,0.483008789,0.516432132,0.395394743,0.023300461,-0.228220243,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Interactive_Markers,14,1.25476,10,1
0.873435598,0.00022071,0.0178395,0,0.812963462,0.00012731,0.000154565,1.646169008,5.43E-05,0.000253,0.00503,27.3082,-0.510375,0.500713371,-0.521773304,-0.460871069,0.514428417,0.442259684,0.008360906,-0.222099678,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Spaceball,14,0,10,2
0,0,0.0022595,0,0.307062942,0.000295,0.0006,1.603899169,0,0.0326,0.0887,32.5352,-9.84674,-0.001154613,-0.022012691,-0.698652187,0.715121829,0.422193279,-0.021978601,-0.214599287,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Gamepad,15,0,10,3
0.435543734,0.000224369,0.774609523,0.17619,0.547280806,0.000130704,0.000132312,1.198391483,4.60E-05,0.00125,-2.00E+05,35.9174,2.00E+07,-0.179855889,-0.082429237,0.69447261,-0.69178398,0.37536508,-0.017305266,-0.209961899,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Spaceball,15,0.17619,0,2
0.781186471,3.06E-05,0.0115625,1.42516,0.619643256,0.000127896,0.000150291,3.141589687,5.25E-05,0.00341,0.0523,32.1371,-5.33205,0.500000663,-0.5,0.5,0.499999337,0.422905976,-0.004691361,-0.234044923,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,3,1.37E+18,Interactive_Markers,15,1.42516,10,1
0.819614202,0.00020172,0.001458,0,0.802140926,0.000113395,0.000168654,1.563724408,4.92E-05,0.000736,0.0381,33.0636,-3.8298,-0.413421386,0.582093325,0.573705,-0.401388455,0.46079425,0.002276945,-0.235285054,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Gamepad,16,0,10,3
0.883124842,0.000238779,0.001778,0,0.788347497,0.00012655,0.000120068,1.606213776,9.21E-05,0.000242,0.0133,41.9474,-1.34056,-0.499300368,0.517081348,-0.516911508,0.464896242,0.356459295,0.002176106,-0.220612931,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Spaceball,16,0,9,2
0,0,6.16E-33,3.159045946,2.36E-17,0.000295,0.0006,1.662278182,0,0.000745,-2.00E+05,30.2476,2.00E+07,-0.472060501,0.527295353,0.481116671,-0.517344414,0.424367478,0.005105019,-0.210868751,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Interactive_Markers,16,8,10,1
0,0.001971032,0.702315522,0.5099,0.514600992,0.000208778,0.000299323,1.244131058,7.93E-17,0.0229,0.062,32.4095,-6.89118,-0.089464266,-0.142656653,0.720196165,-0.673025043,0.421529887,-0.026141817,-0.200580108,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Gamepad,17,0.5099,0,3
0.770788306,0.000215511,0.104469504,0,0.838003841,0.000112073,0.000152533,1.507805296,2.71E-05,0.000298,-2.00E+05,24.1527,2.00E+07,0.418535441,-0.480405444,0.547485041,-0.542493156,0.403516398,-0.018884684,-0.244439892,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Spaceball,17,0,10,2
0.830578978,0.000438597,0.395886513,1.6318,0.777100548,0.000126485,0.000174287,2.747626608,0.000104041,0.000791,-2.00E+05,41.1711,2.00E+07,-0.031096806,0.828751826,0.026850969,-0.558106106,0.472281241,0.002015271,-0.24775499,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Interactive_Markers,17,1.6318,8,1
0,0,0.36291351,0.07923,0.340803791,0.000117684,0.000200401,1.594556486,5.63E-05,0.0215,0.0572,27.1702,-6.36902,0.053181177,0.051293531,0.798979446,0.596801961,0.442332128,0.005578445,-0.237646598,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Spaceball,18,0.07923,10,2
0.760868037,0.000195075,0.0008435,0.05215,0.496987844,0.000150564,0.000132353,1.639518424,3.47E-05,0.00177,0.0153,57.8923,-1.58543,0.052347195,-0.100734251,-0.700307385,0.704756659,0.422305551,0.026101291,-0.187957575,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Interactive_Markers,18,0.05215,10,1
0.558513139,3.76E-05,0.235098507,0,0.572745598,0.000146367,0.000132203,1.555878406,6.71E-05,0.00087,0.0137,43.0645,-1.39268,0.104241314,-0.066308907,-0.582561814,0.80334215,0.385687138,0.018198611,-0.203515253,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Gamepad,18,0,10,3
0.820907162,3.83E-05,0.048090502,0.04768,0.379637598,0.000133164,0.000133236,1.777967883,1.73E-05,0.0301,0.0471,33.14,-5.61071,0.074616027,0.071595585,0.708763812,-0.697825465,0.427751271,-0.015334952,-0.205833085,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Interactive_Markers,19,0.04768,10,1
0.599528254,2.72E-05,0.014208001,0,0.492107092,0.000119406,0.000133295,1.539093942,2.72E-05,0.000631,-2.00E+05,34.9544,2.00E+07,-0.008821978,0.031111241,-0.704329496,0.709136253,0.42533531,-0.002954758,-0.237816054,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Gamepad,20,0,10,3
0.731992824,2.71E-05,0.037674501,0,0.401494876,0.000127989,0.000168685,1.618767687,1.46E-05,0.0245,0.083,34.6494,-9.03836,0.706903862,-0.706902912,0.016958822,0.0169588,0.408836902,0.01520765,-0.218711951,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,4,1.37E+18,Interactive_Markers,20,0,10,1
0,0.001971025,0.440239514,0.377,0.481284556,0.000208778,0.00028545,1.24474798,2.99E-06,0.0232,0.0755,34.9719,-8.24015,-0.130768561,-0.0976544,0.725007995,-0.669123762,0.420674911,-0.025260203,-0.2186332,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Gamepad,21,0.377,10,3
0,0,0.467479512,0,0.304940876,0.000112846,0.000200378,1.555298672,0.000130333,0.0125,0.0874,30.1444,-9.1163,0.070737202,-0.095084201,0.755916558,-0.643852002,0.447831121,-0.003666022,-0.259910373,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Gamepad,22,0,9,3
0.519900972,5.78E-05,0.002462,9.73E-14,0.501444183,0.000138849,0.000132901,1.397839527,2.39E-05,0.00102,0.00359,32.4919,-0.389295,0.040135237,0.07858672,-0.624586951,0.775953885,0.415081142,0.004499121,-0.219357912,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,2,1.37E+18,Spaceball,21,9.73E-14,10,2
0.883892618,0.000209338,0.0238695,3.49E-14,0.786862052,0.000115884,0.00016709,1.694915432,3.54E-05,0.000319,-2.00E+05,31.3322,2.00E+07,0.595957624,-0.598228542,-0.324199024,0.426441221,0.45830769,0.000674421,-0.23778659,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,3,1.37E+18,Spaceball,22,3.51E-14,0,2
0.885971652,2.43E-05,0.0231995,1.357,0.594178464,0.000119898,0.000149138,3.141589687,6.93E-05,0.00422,0.0624,34.3933,-6.36717,0.500000663,-0.5,0.5,0.499999337,0.419271893,-0.008054165,-0.24499136,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,3,1.37E+18,Interactive_Markers,21,1.357,9,1
0.72951667,2.96E-05,0.0009965,0.000976563,0.505051695,0.000122945,0.000168685,1.615473702,6.34E-07,0.00146,-2.00E+05,78.9409,2.00E+07,0.70696884,-0.706891877,0.015793751,0.015795297,0.415177163,-0.047875778,-0.225882841,cdcase,0.707106781,0.707106781,0,0,0.4175,0,-0.295,1,1.37E+18,Interactive_Markers,22,0.000976563,0,1
0.747681282,0.000248703,0.102405502,0.00365,0.719804768,0.000204062,0.00016686,1.617324458,4.17E-05,6.17E-05,-2.00E+05,22.9903,2.00E+07,-0.444926628,-0.448673146,0.523813804,0.571272092,0.471831502,0.018662939,-0.118331838,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Interactive_markers,1,0.00365,10,1
0.76515357,0.000454299,0.006432,0.3956,0.745481765,0.000169054,0.000169603,1.613116922,0.000164411,0.000187,0.0235,24.4451,-2.35922,0.506047681,-0.493544265,-0.472003642,0.526822897,0.469916212,-0.002889316,-0.170623873,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Interactive_markers,2,0.3956,10,1
0,0,1.68712104,0.034589,0.835926304,0.000295,0.0006,1.293095903,0,0.000313,-2.00E+05,45.9967,2.00E+07,-0.360345768,0.54083541,-0.490706635,0.580392096,0.361283614,-0.060440017,-0.162384022,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,4,1.37E+18,Interactive_markers,3,0.034589,0,1
0,0,0.876967384,0.13366,0.874048096,0.000295,0.0006,1.421097751,0,0,-1.00E+05,77.2383,1.00E+07,0.085167178,0.751437728,-0.653801209,0.025137073,0.382842719,-0.056235045,-0.076755261,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Interactive_markers,4,0.13366,0,1
0.902653956,0.000235914,0.011965501,0,0.788135291,0.0001646,0.000167409,1.577627275,8.59E-05,5.53E-05,0.00865,26.7942,-0.866772,0.470795582,-0.445800069,-0.519624521,0.556420863,0.465585476,0.010576153,-0.173914006,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Interactive_markers,6,0,10,1
0.858603564,0.000417854,0.047816002,0.3154,0.785801019,0.000213847,0.000133043,1.732824851,9.92E-05,0.000137,0.000624,23.1682,-0.0665299,0.500568997,-0.406840272,0.572493437,-0.506125416,0.379616057,-0.011979849,-0.110411195,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Interactive_markers,7,0.3154,10,1
0.844563114,0.000369008,0.000312,0.263,0.769036697,0.000171455,0.000200715,1.580527752,0.000140363,0.000146,0.0205,40.7455,-2.05701,-0.498779931,0.511626332,0.496172394,-0.49322412,0.511307023,0.00216862,-0.166493101,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Interactive_markers,8,0.263,10,1
0.82099419,8.92E-05,0.0117375,0.8027,0.785588812,0.000215955,0.000197616,1.478427581,6.94E-05,9.22E-05,-2.00E+05,42.0508,2.00E+07,0.104882222,0.759464473,0.624975042,0.147036158,0.487384783,0.004033791,-0.083785816,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Interactive_markers,9,0.8027,10,1
0.885415567,7.92E-05,0.097461502,0,0.818905247,0.000195391,0.00014123,1.447504324,5.94E-05,5.83E-05,-2.00E+05,26.2074,2.00E+07,-0.052862427,0.733114678,0.677140978,0.035050371,0.409431212,0.019643066,-0.115400324,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,3,1.37E+18,Spaceball,1,0,10,2
0.809387118,0.000402194,0.0060635,0.2808,0.767551252,0.000173466,0.000165525,1.702692903,0.000143102,0.000149,0.0168,23.6061,-1.68419,0.479130482,-0.529508992,-0.452784877,0.533891435,0.463769242,0.003667085,-0.163066083,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,1,1.37E+18,Spaceball,2,0.2808,10,2
0.648076494,0.000219901,0.0230885,0,0.774978482,0.00017303,0.000196461,1.397207025,6.72E-05,5.80E-05,-2.00E+05,36.2996,2.00E+07,0.668391603,-0.411028845,-0.413327983,0.4620259,0.501933379,0.005677218,-0.171950046,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Spaceball,4,0,10,2
0.857643773,0.000638576,0.097359503,0.383,0.215389694,0.000147629,0.000124945,1.56998296,0.000299903,0.0034,0.008,37.6262,-0.902206,0.002097647,-0.001221459,-0.640797726,0.767705922,0.432811345,0.005472425,-0.19280089,cerealbox,0.707106781,0.707106781,0,0,0.42204,0,-0.295,2,1.37E+18,Spaceball,5,0.383,10,2
